file-name,sent-length,reg-deriv-size,mwe-deriv-size,chart-nodes-1,chart-arcs-1,agenda-nodes-1,agenda-arcs-1,encodes-reg-1,encodes-mwe-1,chart-nodes-2,chart-arcs-2,agenda-nodes-2,agenda-arcs-2,encodes-reg-2,encodes-mwe-2
NKJP_1M_6203010001276/morph_2-p/morph_2.46-s.xml,8,8,6,196,201,24,27,0,1,306,367,0,0,1,1
NKJP_1M_6203010001498/morph_3-p/morph_3.12-s.xml,12,11,8,237,232,15,16,0,1,318,323,0,0,1,1
NKJP_1M_6203010001498/morph_3-p/morph_3.22-s.xml,10,10,9,301,391,33,35,0,1,562,837,0,0,1,1
NKJP_1M_6203010001691/morph_1-p/morph_1.43-s.xml,14,13,12,2111,4021,202,386,1,1,2374,4671,0,0,1,1
NKJP_1M_6203010001691/morph_3-p/morph_3.56-s.xml,4,4,3,28,24,0,0,0,1,30,27,0,0,1,1
NKJP_1M_6203010001727/morph_5-p/morph_5.11-s.xml,11,11,10,274,309,15,15,0,0,311,358,0,0,1,1
NKJP_1M_6203010001730/morph_5-p/morph_5.26-s.xml,11,11,9,1039,1700,68,92,0,1,1578,2983,0,0,1,1
NKJP_1M_6203010001730/morph_8-p/morph_8.14-s.xml,11,11,9,396,481,80,86,1,1,866,1339,0,0,1,1
NKJP_1M_6203010001855/morph_3-p/morph_3.60-s.xml,12,12,11,344,433,52,66,0,1,437,570,0,0,1,1
NKJP_1M_7113010000075/morph_1-p/morph_1.24-s.xml,7,7,6,110,114,13,13,0,1,151,169,0,0,1,1
NKJP_1M_7121900001/morph_17-p/morph_17.17-s.xml,17,17,15,959,1506,72,72,1,1,1128,2031,0,0,1,1
NKJP_1M_7121900001/morph_17-p/morph_17.61-s.xml,5,5,4,66,64,9,9,0,1,80,89,0,0,1,1
NKJP_1M_7121900001/morph_17-p/morph_17.72-s.xml,11,11,8,977,1787,166,193,0,1,1414,3054,0,0,1,1
NKJP_1M_7121900001/morph_17-p/morph_17.81-s.xml,9,9,8,711,1472,29,29,0,1,748,1615,0,0,1,1
NKJP_1M_7121900001/morph_27-p/morph_27.16-s.xml,16,16,15,2222,4825,327,774,1,1,2984,7487,0,0,1,1
NKJP_1M_7121900001/morph_27-p/morph_27.60-s.xml,8,8,7,250,312,35,56,0,1,306,429,0,0,1,1
NKJP_1M_7121900001/morph_5-p/morph_5.39-s.xml,18,17,10,593,722,113,156,0,1,1153,1896,0,0,1,1
NKJP_1M_7121900002/morph_20-p/morph_20.11-s.xml,11,11,10,289,375,14,14,1,1,321,416,0,0,1,1
NKJP_1M_7121900002/morph_35-p/morph_35.37-s.xml,17,17,16,847,1186,53,53,0,1,913,1285,0,0,1,1
NKJP_1M_7121900002/morph_46-p/morph_46.25-s.xml,10,10,9,309,461,22,22,0,1,339,534,0,0,1,1
NKJP_1M_7121900002/morph_46-p/morph_46.63-s.xml,38,37,36,16336,47714,2706,13738,0,0,20869,72405,0,0,1,1
NKJP_1M_7121900002/morph_52-p/morph_52.47-s.xml,11,11,8,309,381,25,25,0,1,579,1002,0,0,1,1
NKJP_1M_7121900002/morph_57-p/morph_57.21-s.xml,11,11,10,550,821,22,22,0,1,585,888,0,0,1,1
NKJP_1M_7121900002/morph_67-p/morph_67.74-s.xml,18,18,17,785,1087,20,20,1,1,815,1124,0,0,1,1
NKJP_1M_7121900002/morph_85-p/morph_85.31-s.xml,12,11,10,591,722,76,107,0,1,808,1132,0,0,1,1
NKJP_1M_7121900003/morph_101-p/morph_101.18-s.xml,18,18,17,1810,4000,17,17,1,1,1829,4026,0,0,1,1
NKJP_1M_7121900003/morph_23-p/morph_23.13-s.xml,13,13,12,1857,4008,195,319,1,1,2062,4513,0,0,1,1
NKJP_1M_7121900003/morph_31-p/morph_31.15-s.xml,11,10,9,232,232,2,2,1,1,241,242,0,0,1,1
NKJP_1M_7121900003/morph_34-p/morph_34.84-s.xml,15,12,11,628,887,199,246,0,0,3097,7669,0,0,1,1
NKJP_1M_7121900003/morph_52-p/morph_52.42-s.xml,17,17,16,1126,1629,56,56,1,1,1232,1765,0,0,1,1
NKJP_1M_7121900003/morph_63-p/morph_63.54-s.xml,5,5,4,66,64,9,9,0,1,80,89,0,0,1,1
NKJP_1M_7121900003/morph_63-p/morph_63.70-s.xml,8,8,7,229,291,5,5,0,1,255,336,0,0,1,1
NKJP_1M_7121900003/morph_72-p/morph_72.40-s.xml,5,5,4,66,64,9,9,0,1,80,89,0,0,1,1
NKJP_1M_7121900003/morph_72-p/morph_72.54-s.xml,14,14,11,1338,3316,82,248,1,1,1447,3686,0,0,1,1
NKJP_1M_7121900003/morph_87-p/morph_87.31-s.xml,11,9,8,376,430,56,70,1,1,560,688,0,0,1,1
NKJP_1M_7121900003/morph_91-p/morph_91.46-s.xml,16,16,14,3865,10312,434,707,1,1,4334,11719,0,0,1,1
NKJP_1M_7121900003/morph_91-p/morph_91.6-s.xml,6,6,5,78,78,4,4,1,1,86,86,0,0,1,1
NKJP_1M_7121900003/morph_91-p/morph_91.62-s.xml,16,15,13,2371,5096,746,1592,1,1,4223,11714,0,0,1,1
NKJP_1M_7121900003/morph_91-p/morph_91.67-s.xml,5,5,4,98,102,11,11,0,1,125,138,0,0,1,1
NKJP_1M_7121900004/morph_30-p/morph_30.56-s.xml,5,5,4,66,64,9,9,0,1,80,89,0,0,1,1
NKJP_1M_7121900004/morph_68-p/morph_68.39-s.xml,5,5,4,66,64,9,9,0,1,80,89,0,0,1,1
NKJP_1M_7121900004/morph_68-p/morph_68.72-s.xml,18,18,13,2873,7359,362,1080,0,1,3829,10884,0,0,1,1
NKJP_1M_7121900006/morph_27-p/morph_27.60-s.xml,5,5,4,70,66,10,10,0,1,112,118,0,0,1,1
NKJP_1M_7121900006/morph_30-p/morph_30.50-s.xml,10,9,8,166,173,20,20,0,1,422,598,0,0,1,1
NKJP_1M_7121900006/morph_34-p/morph_34.49-s.xml,8,8,6,187,219,15,15,0,1,258,343,0,0,1,1
NKJP_1M_7121900006/morph_34-p/morph_34.57-s.xml,5,5,4,67,67,9,9,0,1,80,93,0,0,1,1
NKJP_1M_7121900006/morph_35-p/morph_35.52-s.xml,10,10,9,279,319,15,17,0,1,382,473,0,0,1,1
NKJP_1M_7121900006/morph_35-p/morph_35.6-s.xml,6,6,4,70,68,2,2,0,1,95,108,0,0,1,1
NKJP_1M_7121900006/morph_37-p/morph_37.45-s.xml,22,21,17,1277,1868,113,122,0,1,2625,4602,0,0,1,1
NKJP_1M_7121900006/morph_44-p/morph_44.35-s.xml,12,12,11,470,722,19,19,0,1,497,793,0,0,1,1
NKJP_1M_7121900006/morph_56-p/morph_56.37-s.xml,6,6,3,61,56,12,12,0,1,125,154,0,0,1,1
NKJP_1M_7121900006/morph_56-p/morph_56.44-s.xml,7,7,6,66,62,0,0,0,1,67,64,0,0,1,1
NKJP_1M_7123900002/morph_22-p/morph_22.81-s.xml,13,13,11,359,414,16,21,0,1,633,831,0,0,1,1
NKJP_1M_7123900002/morph_26-p/morph_26.5-s.xml,5,5,4,66,64,9,9,0,1,80,89,0,0,1,1
NKJP_1M_7123900002/morph_4-p/morph_4.44-s.xml,12,11,10,785,1139,221,341,1,1,1418,2502,0,0,1,1
NKJP_1M_7203000089/morph_1-p/morph_1.53-s.xml,8,8,7,234,310,4,4,0,1,245,329,0,0,1,1
NKJP_1M_BrukowiecOchlanski/morph_11-p/morph_11.7-s.xml,7,7,6,247,338,39,69,0,1,380,569,0,0,1,1
NKJP_1M_BrzezickiNocunBialorus/morph_4-p/morph_4.33-s.xml,16,15,13,775,1073,31,61,0,1,1005,1591,0,0,1,1
NKJP_1M_EkspressWieczorny/morph_14-p/morph_14.49-s.xml,22,20,16,1106,1512,88,106,0,1,2480,5072,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_12-p/morph_12.40-s.xml,13,12,11,925,1353,66,92,0,1,1030,1604,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_14-p/morph_14.24-s.xml,9,6,5,127,121,12,13,1,1,180,180,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_15-p/morph_15.64-s.xml,15,14,13,1189,1888,150,210,0,1,1370,2208,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_17-p/morph_17.23-s.xml,23,22,21,4286,9202,256,462,1,1,4552,9814,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_17-p/morph_17.71-s.xml,14,13,11,450,630,15,23,1,1,475,671,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_19-p/morph_19.44-s.xml,18,17,16,1068,1594,25,25,1,1,1093,1619,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_20-p/morph_20.15-s.xml,15,13,11,318,347,19,19,0,1,489,596,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_20-p/morph_20.45-s.xml,11,9,8,160,165,1,1,1,1,164,170,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_21-p/morph_21.14-s.xml,14,14,13,929,1651,59,59,0,1,1218,2441,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_22-p/morph_22.80-s.xml,10,10,8,490,630,36,52,0,1,845,1439,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_24-p/morph_24.62-s.xml,9,9,8,563,932,59,70,1,1,640,1057,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_37-p/morph_37.10-s.xml,8,8,7,129,135,1,1,1,1,132,138,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_42-p/morph_42.17-s.xml,17,17,16,1153,2423,74,268,0,1,1285,2820,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_42-p/morph_42.38-s.xml,8,8,6,92,85,11,12,0,1,169,184,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_45-p/morph_45.13-s.xml,13,11,10,429,564,22,25,1,1,458,607,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_45-p/morph_45.25-s.xml,12,12,11,380,531,1,1,1,1,384,538,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_53-p/morph_53.8-s.xml,8,8,7,176,193,5,5,1,1,193,213,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_56-p/morph_56.53-s.xml,10,10,9,366,443,29,37,0,0,563,748,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_60-p/morph_60.10-s.xml,10,9,8,162,178,5,5,1,1,174,201,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_60-p/morph_60.28-s.xml,18,18,14,2284,4181,440,820,0,1,3304,7205,0,0,1,1
NKJP_1M_GazetaGoleniowska/morph_60-p/morph_60.66-s.xml,20,18,14,2930,5643,259,414,1,1,3482,7487,0,0,1,1
NKJP_1M_GazetaKociewska/morph_1-p/morph_1.14-s.xml,14,14,12,676,1043,26,40,0,1,862,1430,0,0,1,1
NKJP_1M_GazetaKociewska/morph_15-p/morph_15.26-s.xml,22,21,11,614,715,106,150,0,1,1560,2435,0,0,1,1
NKJP_1M_GazetaKociewska/morph_21-p/morph_21.50-s.xml,9,9,3,49,40,26,26,0,1,384,701,0,0,1,1
NKJP_1M_GazetaKociewska/morph_22-p/morph_22.19-s.xml,8,8,7,193,217,18,18,1,1,215,250,0,0,1,1
NKJP_1M_GazetaKociewska/morph_22-p/morph_22.28-s.xml,7,7,6,224,288,30,31,1,1,261,338,0,0,1,1
NKJP_1M_GazetaKociewska/morph_23-p/morph_23.7-s.xml,7,6,5,131,126,22,22,0,1,344,434,0,0,1,1
NKJP_1M_GazetaKociewska/morph_26-p/morph_26.49-s.xml,12,11,10,623,888,37,41,1,1,666,957,0,0,1,1
NKJP_1M_GazetaKociewska/morph_37-p/morph_37.20-s.xml,20,20,15,2428,5295,367,926,1,1,3920,10394,0,0,1,1
NKJP_1M_GazetaKociewska/morph_37-p/morph_37.71-s.xml,6,6,5,57,52,0,0,1,1,60,55,0,0,1,1
NKJP_1M_GazetaKociewska/morph_5-p/morph_5.22-s.xml,10,10,9,293,331,19,19,1,1,329,370,0,0,1,1
NKJP_1M_GazetaKociewska/morph_56-p/morph_56.68-s.xml,18,18,17,2329,4654,11,11,1,1,2343,4693,0,0,1,1
NKJP_1M_GazetaLubuska/morph_12-p/morph_12.25-s.xml,16,16,14,917,1254,73,73,0,1,1024,1461,0,0,1,1
NKJP_1M_GazetaLubuska/morph_20-p/morph_20.58-s.xml,10,9,8,372,455,36,38,1,1,432,536,0,0,1,1
NKJP_1M_GazetaMalborska/morph_1-p/morph_1.40-s.xml,10,10,9,368,578,6,6,0,1,378,600,0,0,1,1
NKJP_1M_GazetaMalborska/morph_12-p/morph_12.36-s.xml,10,10,9,320,369,21,23,0,1,342,407,0,0,1,1
NKJP_1M_GazetaMalborska/morph_23-p/morph_23.74-s.xml,35,33,32,7430,24928,74,111,1,1,7583,25299,0,0,1,1
NKJP_1M_GazetaMalborska/morph_27-p/morph_27.32-s.xml,8,8,7,88,88,0,0,0,1,89,91,0,0,1,1
NKJP_1M_GazetaTczewska/morph_15-p/morph_15.65-s.xml,14,13,12,353,402,1,1,1,1,356,406,0,0,1,1
NKJP_1M_GazetaTczewska/morph_17-p/morph_17.64-s.xml,17,17,16,1999,3939,100,121,1,1,2105,4153,0,0,1,1
NKJP_1M_GazetaTczewska/morph_26-p/morph_26.20-s.xml,20,20,13,1009,1683,235,424,0,1,3831,10566,0,0,1,1
NKJP_1M_GazetaTczewska/morph_27-p/morph_27.40-s.xml,8,7,6,73,66,0,0,1,1,74,67,0,0,1,1
NKJP_1M_GazetaTczewska/morph_35-p/morph_35.51-s.xml,9,9,8,137,145,2,2,1,1,145,155,0,0,1,1
NKJP_1M_GazetaTczewska/morph_39-p/morph_39.35-s.xml,18,18,17,1503,2445,88,111,1,1,1621,2674,0,0,1,1
NKJP_1M_GazetaTczewska/morph_46-p/morph_46.23-s.xml,10,10,9,345,366,48,55,1,1,447,487,0,0,1,1
NKJP_1M_GazetaTczewska/morph_48-p/morph_48.12-s.xml,12,12,11,1823,4128,144,269,1,1,1971,4527,0,0,1,1
NKJP_1M_GazetaTczewska/morph_57-p/morph_57.20-s.xml,20,20,15,1363,2645,33,79,0,1,1622,3150,0,0,1,1
NKJP_1M_GazetaWroclawska/morph_14-p/morph_14.14-s.xml,14,14,13,1426,2757,162,336,0,1,1663,3302,0,0,1,1
NKJP_1M_GazetaWroclawska/morph_20-p/morph_20.12-s.xml,12,11,10,218,219,5,6,1,1,225,227,0,0,1,1
NKJP_1M_GazetaWroclawska/morph_8-p/morph_8.33-s.xml,12,12,9,240,262,28,28,0,1,584,840,0,0,1,1
NKJP_1M_GlosSzczecinski/morph_18-p/morph_18.11-s.xml,11,10,9,201,213,7,7,1,1,245,275,0,0,1,1
NKJP_1M_GlosSzczecinski/morph_19-p/morph_19.49-s.xml,18,17,15,2296,4547,183,313,1,1,2541,5008,0,0,1,1
NKJP_1M_GlosSzczecinski/morph_3-p/morph_3.51-s.xml,14,14,11,301,346,4,4,0,1,409,482,0,0,1,1
NKJP_1M_GrzegorczykObogatym/morph_2-p/morph_2.12-s.xml,12,11,9,401,487,82,111,0,1,585,882,0,0,1,1
NKJP_1M_IsakowiczZaleskiMoje/morph_11-p/morph_11.54-s.xml,16,16,15,1205,2360,37,37,0,1,1259,2556,0,0,1,1
NKJP_1M_KolakowskiOco/morph_2-p/morph_2.62-s.xml,10,10,9,520,727,28,34,1,1,568,820,0,0,1,1
NKJP_1M_KurierKwidzynski/morph_10-p/morph_10.43-s.xml,11,10,9,380,460,20,20,1,1,401,488,0,0,1,1
NKJP_1M_KurierKwidzynski/morph_14-p/morph_14.65-s.xml,8,8,7,205,251,3,3,0,1,221,285,0,0,1,1
NKJP_1M_KurierKwidzynski/morph_14-p/morph_14.76-s.xml,11,11,10,213,244,3,3,0,1,248,290,0,0,1,1
NKJP_1M_KurierKwidzynski/morph_21-p/morph_21.10-s.xml,10,10,8,226,284,29,30,0,1,335,512,0,0,1,1
NKJP_1M_KurierKwidzynski/morph_21-p/morph_21.39-s.xml,19,17,16,1144,1760,48,70,1,1,1253,1959,0,0,1,1
NKJP_1M_KurierKwidzynski/morph_29-p/morph_29.41-s.xml,10,10,9,579,940,24,34,1,1,610,994,0,0,1,1
NKJP_1M_KurierKwidzynski/morph_29-p/morph_29.63-s.xml,22,22,21,6809,18512,379,1246,1,1,7286,20471,0,0,1,1
NKJP_1M_KurierKwidzynski/morph_3-p/morph_3.11-s.xml,9,9,7,208,231,9,10,0,1,228,266,0,0,1,1
NKJP_1M_KurierKwidzynski/morph_8-p/morph_8.8-s.xml,8,7,6,220,241,41,48,1,1,282,342,0,0,1,1
NKJP_1M_KurierSzczecinski/morph_10-p/morph_10.64-s.xml,15,14,13,756,1073,37,37,1,1,793,1110,0,0,1,1
NKJP_1M_KurierSzczecinski/morph_11-p/morph_11.12-s.xml,12,10,9,259,276,9,9,0,1,342,376,0,0,1,1
NKJP_1M_KurierSzczecinski/morph_20-p/morph_20.19-s.xml,12,12,11,553,643,234,281,0,1,1248,1973,0,0,1,1
NKJP_1M_KurierSzczecinski/morph_7-p/morph_7.18-s.xml,18,18,17,1083,1570,54,64,1,1,1197,1783,0,0,1,1
NKJP_1M_MentzelWszystkie/morph_2-p/morph_2.27-s.xml,10,10,9,189,215,18,19,0,1,468,657,0,0,1,1
NKJP_1M_Midrasz/morph_12-p/morph_12.27-s.xml,27,25,24,6687,15471,146,303,1,1,6903,16008,0,0,1,1
NKJP_1M_Midrasz/morph_33-p/morph_33.13-s.xml,13,13,10,335,375,19,19,0,1,454,556,0,0,1,1
NKJP_1M_Midrasz/morph_39-p/morph_39.34-s.xml,6,6,5,149,176,15,15,1,1,167,200,0,0,1,1
NKJP_1M_Midrasz/morph_4-p/morph_4.47-s.xml,20,20,19,2605,5216,46,118,1,1,2703,5601,0,0,1,1
NKJP_1M_Midrasz/morph_46-p/morph_46.14-s.xml,14,13,11,371,440,19,19,1,1,398,467,0,0,1,1
NKJP_1M_Midrasz/morph_46-p/morph_46.23-s.xml,9,9,5,191,200,27,38,0,1,264,315,0,0,1,1
NKJP_1M_Midrasz/morph_8-p/morph_8.59-s.xml,12,12,11,308,348,3,3,0,1,336,385,0,0,1,1
NKJP_1M_MysliwskiKamien/morph_10-p/morph_10.68-s.xml,9,9,8,146,148,3,3,1,1,151,154,0,0,1,1
NKJP_1M_MysliwskiKamien/morph_14-p/morph_14.14-s.xml,14,12,11,966,1343,52,66,1,1,1053,1485,0,0,1,1
NKJP_1M_NowaTrybunaOpolska/morph_14-p/morph_14.63-s.xml,22,21,20,6266,14512,400,1153,1,1,6821,16347,0,0,1,1
NKJP_1M_SlowoPowszechne/morph_21-p/morph_21.10-s.xml,10,9,8,127,128,2,2,0,1,131,134,0,0,1,1
NKJP_1M_SzczeklikKore/morph_5-p/morph_5.14-s.xml,14,14,13,1072,2270,40,40,1,1,1123,2369,0,0,1,1
NKJP_1M_SzczeklikKore/morph_5-p/morph_5.41-s.xml,15,15,14,722,943,39,63,1,1,804,1053,0,0,1,1
NKJP_1M_Sztafeta/morph_10-p/morph_10.52-s.xml,18,18,17,1851,3411,123,396,1,1,2063,4000,0,0,1,1
NKJP_1M_Sztafeta/morph_14-p/morph_14.79-s.xml,20,20,19,1988,3484,304,663,0,0,2565,5010,0,0,1,1
NKJP_1M_Sztafeta/morph_16-p/morph_16.43-s.xml,9,9,8,189,197,5,5,1,1,198,208,0,0,1,1
NKJP_1M_Sztafeta/morph_21-p/morph_21.22-s.xml,22,21,20,2081,3281,94,116,1,1,2200,3457,0,0,1,1
NKJP_1M_Sztafeta/morph_31-p/morph_31.15-s.xml,15,15,13,1059,1498,171,240,0,1,1392,2117,0,0,1,1
NKJP_1M_Sztafeta/morph_41-p/morph_41.57-s.xml,9,9,6,291,324,54,62,0,1,836,1481,0,0,1,1
NKJP_1M_Sztafeta/morph_41-p/morph_41.9-s.xml,9,9,8,96,91,0,0,1,1,96,91,0,0,1,1
NKJP_1M_Sztafeta/morph_50-p/morph_50.59-s.xml,9,9,8,114,114,53,72,0,1,488,787,0,0,1,1
NKJP_1M_Sztafeta/morph_51-p/morph_51.40-s.xml,24,23,22,4010,9419,22,34,1,1,4038,9463,0,0,1,1
NKJP_1M_Sztafeta/morph_55-p/morph_55.71-s.xml,9,9,8,245,260,8,8,0,1,284,311,0,0,1,1
NKJP_1M_TochmanCorenka/morph_1-p/morph_1.42-s.xml,10,10,9,705,1215,36,40,0,1,750,1336,0,0,1,1
NKJP_1M_TochmanWsciekly/morph_4-p/morph_4.11-s.xml,11,11,10,364,455,45,50,0,1,485,667,0,0,1,1
NKJP_1M_TochmanWsciekly/morph_4-p/morph_4.57-s.xml,14,14,13,628,831,78,78,0,1,781,1058,0,0,1,1
NKJP_1M_TrybunaSlaska/morph_12-p/morph_12.10-s.xml,10,10,9,378,620,5,5,1,1,388,640,0,0,1,1
NKJP_1M_TrybunaSlaska/morph_18-p/morph_18.39-s.xml,16,16,15,974,1470,33,33,0,1,1014,1556,0,0,1,1
NKJP_1M_TrybunaSlaska/morph_21-p/morph_21.13-s.xml,13,12,10,315,360,17,20,0,1,467,594,0,0,1,1
NKJP_1M_ZycieINowoczesnosc/morph_9-p/morph_9.20-s.xml,20,20,19,2801,4823,153,267,1,1,3195,5795,0,0,1,1
NKJP_1M_forumowisko.pl_111/morph_13-p/morph_13.64-s.xml,20,19,17,1155,1520,70,98,0,1,1294,1733,0,0,1,1
NKJP_1M_forumowisko.pl_1684/morph_5-p/morph_5.78-s.xml,18,17,16,4072,9779,1282,3372,1,1,6552,19424,0,0,1,1
NKJP_1M_forumowisko.pl_424/morph_11-p/morph_11.13-s.xml,13,13,12,1344,2044,292,520,1,1,2063,4034,0,0,1,1
NKJP_1M_forumowisko.pl_424/morph_11-p/morph_11.34-s.xml,5,5,4,118,127,12,20,0,1,145,169,0,0,1,1
NKJP_1M_forumowisko.pl_57/morph_19-p/morph_19.44-s.xml,13,11,10,567,684,99,114,0,1,2339,4876,0,0,1,1
